,id,home_od,away_od,ss,add_time
372,301782941,2.050,1.700,"0-0,0-0",1625066128
150,35713278,2.300,1.615,"0-0,0-15",1625066174
149,35713290,2.500,1.533,"0-0,0-30",1625066190
148,35713339,2.375,1.571,"0-0,15-30",1625066230
147,35713362,2.625,1.500,"0-0,15-40",1625066246
146,35713386,2.750,1.444,"0-1,0-0",1625066276
145,35713473,3.000,1.400,"0-1,0-15",1625066361
357,301783242,5.000,1.166,"0-1,0-30",1625066405
144,35713544,3.200,1.363,"0-1,0-40",1625066422
143,35713569,3.000,1.400,"0-1,15-40",1625066448
142,35713585,3.200,1.363,"0-2,0-0",1625066468
141,35713613,3.000,1.400,"0-2,15-0",1625066494
140,35713641,3.200,1.363,"0-2,15-15",1625066517
139,35713693,3.400,1.333,"0-2,30-30",1625066573
138,35713724,3.200,1.363,"0-2,40-30",1625066607
137,35713752,3.400,1.333,"0-2,40-40",1625066633
136,35713782,3.750,1.285,"0-2,40-A",1625066665
135,35713802,4.333,1.222,"0-3,0-0",1625066686
134,35713910,4.000,1.250,"0-3,15-0",1625066790
342,301783629,13.000,1.040,"0-3,15-15",1625066821
133,35713964,4.333,1.222,"0-3,15-30",1625066835
128,35714011,4.000,1.250,"0-3,15-40",1625066884
127,35714020,4.333,1.222,"0-4,0-0",1625066896
125,35714068,4.333,1.222,"0-4,0-15",1625066945
124,35714074,4.000,1.250,"0-4,15-15",1625066951
123,35714092,4.333,1.222,"0-4,15-30",1625066974
122,35714110,4.000,1.250,"0-4,30-30",1625066995
121,35714138,3.750,1.285,"0-4,40-30",1625067021
120,35714247,4.000,1.250,"1-4,0-15",1625067132
323,301783994,26.000,1.010,"1-4,0-30",1625067172
119,35714293,4.333,1.222,"1-4,0-40",1625067185
118,35714317,4.500,1.200,"1-5,0-0",1625067208
117,35714351,4.000,1.250,"1-5,15-0",1625067253
116,35714380,4.333,1.222,"1-5,15-15",1625067277
115,35714399,4.000,1.250,"1-5,30-15",1625067298
114,35714430,4.333,1.222,"1-5,30-30",1625067331
113,35714453,4.000,1.250,"1-5,40-30",1625067355
312,301784278,29.000,1.006,"2-5,0-0",1625067474
112,35714609,3.750,1.285,"2-5,15-0",1625067483
111,35714629,3.500,1.300,"2-5,30-0",1625067503
110,35714657,3.750,1.285,"2-5,30-15",1625067528
109,35714676,4.000,1.250,"2-5,30-30",1625067549
304,301784422,-,-,"2-5,30-40",1625067592
105,35714834,4.333,1.222,"2-5,40-A",1625067678
104,35714864,4.000,1.250,"2-5,40-40",1625067706
103,35714943,4.333,1.222,"2-6,0-0,0-0",1625067774
291,301784796,2.250,1.571,"2-6,0-0,15-0",1625067924
102,35715117,4.500,1.200,"2-6,0-0,15-15",1625067934
101,35715148,5.000,1.166,"2-6,0-0,15-30",1625067965
100,35715183,4.500,1.200,"2-6,0-0,30-30",1625067995
98,35715229,5.500,1.142,"2-6,0-0,30-40",1625068037
97,35715251,4.500,1.200,"2-6,0-0,40-40",1625068051
96,35715297,4.333,1.222,"2-6,0-0,A-40",1625068091
94,35715338,4.333,1.222,"2-6,1-0,0-0",1625068124
93,35715385,4.500,1.200,"2-6,1-0,0-15",1625068169
91,35715432,4.000,1.250,"2-6,1-0,15-15",1625068219
90,35715474,4.333,1.222,"2-6,1-0,15-30",1625068256
89,35715514,4.500,1.200,"2-6,1-0,15-40",1625068287
88,35715545,4.333,1.222,"2-6,1-0,30-40",1625068309
87,35715588,4.500,1.200,"2-6,1-1,0-0",1625068353
86,35715635,4.333,1.222,"2-6,1-1,15-0",1625068398
85,35715661,4.000,1.250,"2-6,1-1,30-0",1625068421
268,301785399,2.000,1.750,"2-6,1-1,40-0",1625068437
84,35715704,3.750,1.285,"2-6,2-1,0-0",1625068456
83,35715808,4.000,1.250,"2-6,2-1,0-15",1625068555
265,301785591,2.200,1.615,"2-6,2-1,0-30",1625068599
82,35715874,4.333,1.222,"2-6,2-1,0-40",1625068622
81,35715936,4.500,1.200,"2-6,2-2,0-15",1625068689
262,301785715,2.375,1.533,"2-6,2-2,15-15",1625068702
80,35715971,5.000,1.166,"2-6,2-2,15-30",1625068727
79,35715998,5.500,1.142,"2-6,2-2,15-40",1625068746
78,35716027,6.500,1.111,"2-6,2-3,0-0",1625068775
77,35716141,7.000,1.100,"2-6,2-3,0-15",1625068876
76,35716166,6.000,1.125,"2-6,2-3,15-15",1625068895
75,35716183,5.500,1.142,"2-6,2-3,30-15",1625068911
74,35716243,6.000,1.125,"2-6,2-3,30-30",1625068963
73,35716262,6.500,1.111,"2-6,2-3,30-40",1625068983
72,35716306,7.000,1.100,"2-6,2-4,0-0",1625069023
250,301786153,7.000,1.100,"2-6,2-4,15-0",1625069058
71,35716354,6.500,1.111,"2-6,2-4,30-0",1625069081
66,35716772,6.000,1.125,"2-6,3-4,0-0",1625069458
65,35716788,7.000,1.100,"2-6,3-4,0-15",1625069469
64,35716801,8.000,1.083,"2-6,3-4,0-30",1625069482
62,35716847,6.500,1.111,"2-6,3-4,15-30",1625069525
61,35716862,6.000,1.125,"2-6,3-4,30-30",1625069542
60,35716881,8.000,1.083,"2-6,3-4,30-40",1625069565
59,35716889,9.000,1.071,"2-6,3-5,0-0",1625069578
57,35716950,9.000,1.071,"2-6,3-5,15-0",1625069641
56,35716957,8.000,1.083,"2-6,3-5,30-0",1625069647
53,35717050,9.000,1.071,"2-6,3-5,30-15",1625069713
52,35717059,10.000,1.062,"2-6,3-5,30-30",1625069722
51,35717072,9.000,1.071,"2-6,3-5,40-30",1625069735
50,35717095,8.000,1.083,"2-6,4-5,0-0",1625069756
49,35717222,10.000,1.062,"2-6,4-5,0-15",1625069859
48,35717256,8.000,1.083,"2-6,4-5,15-15",1625069887
47,35717285,9.000,1.071,"2-6,4-5,15-30",1625069917
46,35717334,7.000,1.100,"2-6,4-5,30-30",1625069958
45,35717362,9.000,1.071,"2-6,4-5,30-40",1625069995
44,35717378,11.000,1.050,"2-6,4-6,0-0,0-0",1625070009
212,301787487,3.000,1.363,"2-6,4-6,0-0,0-15",1625070147
43,35717568,15.000,1.030,"2-6,4-6,0-0,0-30",1625070177
42,35717593,17.000,1.025,"2-6,4-6,0-0,0-40",1625070200
41,35717618,15.000,1.030,"2-6,4-6,0-0,15-40",1625070225
40,35717640,19.000,1.020,"2-6,4-6,0-1,0-0",1625070248
