,id,home_od,away_od,ss,add_time
493,329322953,1.250,3.750,"0-0,0-0",1687781161
288,62555395,1.181,4.500,"0-0,0-30",1687781924
286,62555482,1.166,5.000,"0-0,0-15",1687781957
285,62555499,1.200,4.333,"0-0,0-40",1687781962
283,62555661,1.200,4.333,"0-1,15-0",1687782035
282,62555672,1.222,4.000,"0-1,0-0",1687782038
281,62555763,1.200,4.333,"0-1,30-15",1687782069
483,329325134,1.333,3.250,"0-1,40-15",1687782099
276,62555989,1.181,4.500,"1-1,0-0",1687782174
274,62556026,1.200,4.333,"1-1,0-15",1687782191
272,62556051,1.222,4.000,"1-1,0-30",1687782199
271,62556091,1.200,4.333,"1-1,15-30",1687782214
270,62556147,1.222,4.000,"1-1,15-40",1687782248
268,62556365,1.222,4.000,"1-2,0-0",1687782366
266,62556428,1.250,3.750,"1-2,15-15",1687782396
264,62556502,1.285,3.500,"1-2,0-15",1687782420
263,62556508,1.300,3.400,"1-2,15-30",1687782421
262,62556576,1.285,3.500,"1-2,30-30",1687782441
261,62556756,1.222,4.000,"1-2,40-30",1687782501
458,329326227,1.363,3.000,"2-2,0-0",1687782556
255,62557089,1.200,4.333,"2-2,15-15",1687782668
254,62557118,1.250,3.750,"2-2,0-15",1687782679
251,62557182,1.222,4.000,"2-2,15-30",1687782706
246,62557379,1.250,3.750,"2-2,15-40",1687782778
245,62557408,1.285,3.500,"2-3,0-0",1687782785
241,62557617,1.285,3.500,"2-3,15-15",1687782899
238,62557649,1.333,3.250,"2-3,0-15",1687782912
237,62557658,1.250,3.750,"2-3,30-15",1687782915
233,62557888,1.285,3.500,"2-3,40-30",1687782985
231,62557963,1.300,3.400,"2-3,30-30",1687783015
230,62557992,1.250,3.750,"3-3,0-0",1687783027
227,62558180,1.222,4.000,"3-3,15-0",1687783125
225,62558230,1.250,3.750,"3-3,15-15",1687783143
223,62558343,1.285,3.500,"3-3,15-30",1687783175
218,62558439,1.300,3.400,"3-3,15-40",1687783200
217,62558463,1.285,3.500,"3-3,30-40",1687783206
216,62558530,1.222,4.000,"3-3,40-40",1687783226
215,62558641,1.285,3.500,"3-3,40-A",1687783272
212,62558956,1.300,3.400,"3-4,0-0",1687783434
209,62559036,1.363,3.000,"3-4,0-15",1687783460
202,62559124,1.333,3.250,"3-4,15-15",1687783486
201,62559177,1.250,3.750,"3-4,40-15",1687783497
199,62559255,1.285,3.500,"3-4,30-15",1687783520
198,62559357,1.300,3.400,"3-4,40-30",1687783563
197,62559365,1.285,3.500,"4-4,0-0",1687783566
196,62559383,1.300,3.400,"4-4,0-15",1687783578
195,62559431,1.333,3.250,"4-4,0-30",1687783606
193,62559589,1.333,3.250,"4-4,15-40",1687783695
192,62559695,1.363,3.000,"4-4,0-40",1687783734
191,62559701,1.333,3.250,"4-5,0-0",1687783735
190,62559918,1.300,3.400,"4-5,15-0",1687783856
