,id,home_od,away_od,ss,add_time
215,35488396,2.100,1.666,"0-0,0-0",1624458880
214,35488422,2.200,1.615,"0-0,0-15",1624458894
213,35488487,2.050,1.700,"0-0,15-15",1624458932
211,35488566,2.000,1.750,"0-0,30-15",1624458970
210,35488603,2.050,1.700,"0-0,30-30",1624458986
209,35488654,2.200,1.615,"0-0,30-40",1624459012
208,35488697,2.050,1.700,"0-0,40-40",1624459035
207,35488753,2.100,1.666,"0-0,40-A",1624459070
206,35488805,2.200,1.615,"0-1,0-0",1624459100
205,35488910,2.100,1.666,"0-1,15-0",1624459156
204,35489005,2.050,1.700,"0-1,30-0",1624459214
203,35489038,2.000,1.750,"0-1,40-0",1624459232
395,301542097,2.000,1.750,"1-1,0-15",1624459284
202,35489165,2.050,1.700,"1-1,0-30",1624459304
201,35489204,2.100,1.666,"1-1,0-40",1624459321
200,35489262,2.000,1.750,"1-1,15-40",1624459355
199,35489343,2.050,1.700,"1-2,0-0",1624459394
198,35489511,2.200,1.615,"1-2,0-15",1624459497
197,35489547,2.100,1.666,"1-2,15-15",1624459519
196,35489603,2.050,1.700,"1-2,30-15",1624459552
195,35489640,2.000,1.750,"1-2,40-15",1624459576
194,35489776,1.950,1.800,"2-2,0-0",1624459648
193,35489804,1.909,1.909,"2-2,15-0",1624459664
190,35489939,1.950,1.800,"2-2,15-15",1624459744
188,35489992,1.950,1.800,"2-2,15-30",1624459774
187,35490020,2.000,1.750,"2-2,15-40",1624459792
186,35490067,1.950,1.800,"2-2,30-40",1624459816
185,35490140,2.000,1.750,"2-3,0-0",1624459858
184,35490310,2.100,1.666,"2-3,0-15",1624459968
183,35490355,2.375,1.533,"2-3,0-30",1624460007
181,35490425,2.250,1.571,"2-3,15-30",1624460050
179,35490476,2.200,1.615,"2-3,30-30",1624460094
178,35490489,2.500,1.500,"2-3,30-40",1624460100
175,35490638,3.500,1.285,"2-4,0-0",1624460184
173,35490740,3.000,1.363,"2-4,15-0",1624460233
172,35490778,3.400,1.300,"2-4,15-15",1624460252
171,35490833,3.000,1.363,"2-4,30-15",1624460285
170,35490892,3.250,1.333,"2-4,30-30",1624460321
169,35490941,3.400,1.300,"2-4,30-40",1624460352
168,35490982,3.500,1.285,"2-5,0-0",1624460378
167,35491121,3.750,1.250,"2-5,0-15",1624460476
166,35491190,4.000,1.222,"2-5,0-30",1624460528
165,35491239,4.333,1.200,"2-5,0-40",1624460563
164,35491280,4.000,1.222,"2-5,15-40",1624460595
343,301544607,-,-,"2-5,30-40",1624460649
163,35491354,3.750,1.250,"2-5,40-40",1624460650
341,301544661,17.000,1.025,"2-5,A-40",1624460679
340,301544749,-,-,"3-5,0-0",1624460728
336,301544812,21.000,1.015,"3-5,0-15",1624460755
162,35491547,3.500,1.285,"3-5,15-15",1624460766
161,35491606,3.750,1.250,"3-5,15-30",1624460794
159,35491753,4.333,1.200,"3-6,0-0,0-0",1624460877
158,35491941,4.000,1.222,"3-6,0-0,15-0",1624461000
157,35491998,3.750,1.250,"3-6,0-0,30-0",1624461032
328,301545322,1.950,1.800,"3-6,0-0,40-0",1624461047
156,35492081,4.000,1.222,"3-6,0-0,40-15",1624461093
155,35492119,3.750,1.250,"3-6,1-0,0-0",1624461114
154,35492198,4.000,1.222,"3-6,1-0,0-15",1624461161
325,301545548,2.100,1.666,"3-6,1-0,0-30",1624461181
153,35492311,4.333,1.200,"3-6,1-0,0-40",1624461215
152,35492390,4.000,1.222,"3-6,1-0,15-40",1624461252
150,35492518,4.000,1.222,"3-6,1-1,0-0",1624461322
148,35492541,5.000,1.166,"3-6,1-1,0-15",1624461333
147,35492596,4.333,1.200,"3-6,1-1,15-15",1624461361
146,35492622,4.000,1.222,"3-6,1-1,30-15",1624461380
145,35492664,3.750,1.250,"3-6,1-1,40-15",1624461401
314,301546241,1.950,1.800,"3-6,2-1,0-0",1624461518
144,35492938,4.000,1.222,"3-6,2-1,0-15",1624461543
142,35493068,3.500,1.285,"3-6,2-1,15-15",1624461612
141,35493088,3.750,1.250,"3-6,2-1,15-30",1624461623
140,35493156,3.500,1.285,"3-6,2-1,30-30",1624461659
139,35493218,3.750,1.250,"3-6,2-1,30-40",1624461695
136,35493347,4.000,1.222,"3-6,2-2,0-0",1624461774
135,35493352,3.750,1.250,"3-6,2-2,15-0",1624461777
134,35493380,4.000,1.222,"3-6,2-2,15-15",1624461793
133,35493432,3.750,1.250,"3-6,2-2,30-15",1624461826
297,301546853,1.950,1.800,"3-6,2-2,40-15",1624461857
132,35493631,3.500,1.285,"3-6,3-2,0-0",1624461927
131,35493708,3.750,1.250,"3-6,3-2,0-15",1624461972
293,301547226,2.000,1.750,"3-6,3-2,0-30",1624462038
130,35493929,3.500,1.285,"3-6,3-2,15-30",1624462076
129,35493953,3.750,1.250,"3-6,3-2,15-40",1624462088
128,35494021,3.500,1.285,"3-6,3-2,30-40",1624462128
125,35494204,3.250,1.333,"3-6,3-2,40-40",1624462235
124,35494282,3.500,1.285,"3-6,3-2,40-A",1624462276
122,35494382,3.500,1.285,"3-6,3-3,0-0",1624462326
121,35494403,3.400,1.300,"3-6,3-3,15-0",1624462336
281,301547827,1.800,1.950,"3-6,3-3,30-0",1624462347
120,35494480,3.500,1.285,"3-6,3-3,30-15",1624462375
119,35494539,3.400,1.300,"3-6,3-3,40-15",1624462403
118,35494774,3.500,1.285,"3-6,4-3,0-15",1624462541
117,35494854,3.750,1.250,"3-6,4-3,0-40",1624462583
116,35494986,4.333,1.200,"3-6,4-4,0-15",1624462656
115,35495012,3.750,1.250,"3-6,4-4,15-15",1624462671
274,301548462,1.950,1.800,"3-6,4-4,30-15",1624462689
114,35495071,3.500,1.285,"3-6,4-4,40-15",1624462708
113,35495117,3.750,1.250,"3-6,4-4,40-30",1624462737
112,35495197,3.500,1.285,"3-6,5-4,0-0",1624462783
111,35495366,3.750,1.250,"3-6,5-4,0-15",1624462886
268,301548827,2.000,1.750,"3-6,5-4,0-30",1624462901
110,35495425,4.000,1.222,"3-6,5-4,0-40",1624462922
109,35495559,4.500,1.181,"3-6,5-5,0-15",1624462997
107,35495644,4.333,1.200,"3-6,5-5,15-15",1624463051
103,35495761,-,-,"3-6,5-5,15-30",1624463119
102,35495764,4.333,1.200,"3-6,5-5,30-30",1624463121
100,35495885,-,-,"3-6,5-5,30-40",1624463192
97,35496070,-,-,"3-6,5-6,0-0",1624463299
95,35496116,-,-,"3-6,5-6,15-0",1624463328
94,35496126,10.000,1.062,"3-6,5-6,30-0",1624463334
92,35496196,-,-,"3-6,5-6,30-15",1624463386
91,35496219,7.000,1.100,"3-6,5-6,40-15",1624463397
89,35496300,-,-,"3-6,5-6,40-30",1624463446
84,35496404,4.333,1.200,"3-6,6-6,0-0",1624463506
83,35496414,6.500,1.111,"3-6,6-6,0-1",1624463512
82,35496466,8.000,1.083,"3-6,6-6,0-2",1624463549
81,35496509,11.000,1.050,"3-6,6-6,0-3",1624463577
77,35496587,-,-,"3-6,6-6,1-3",1624463628
76,35496591,7.000,1.100,"3-6,6-6,2-3",1624463629
75,35496640,10.000,1.062,"3-6,6-6,2-4",1624463665
74,35496721,5.000,1.166,"3-6,6-6,3-4",1624463735
73,35496753,4.000,1.222,"3-6,6-6,4-4",1624463759
72,35496785,3.400,1.300,"3-6,6-6,5-4",1624463782
71,35496834,4.000,1.222,"3-6,6-6,5-5",1624463809
69,35496940,-,-,"3-6,6-6,6-5",1624463882
67,35496973,2.000,1.750,"3-6,7-6,0-0,0-0",1624463900
66,35497183,2.100,1.666,"3-6,7-6,0-0,0-15",1624464033
65,35497215,2.200,1.615,"3-6,7-6,0-0,0-30",1624464056
64,35497301,2.100,1.666,"3-6,7-6,0-0,15-40",1624464117
63,35497473,2.050,1.700,"3-6,7-6,0-1,15-0",1624464217
61,35497568,2.250,1.571,"3-6,7-6,0-1,15-15",1624464269
60,35497593,2.625,1.444,"3-6,7-6,0-1,15-30",1624464280
