,id,home_od,away_od,ss,add_time
351,301817879,2.750,1.400,"0-0,0-0",1625139964
133,35746589,3.750,1.285,"0-0,30-0",1625141288
349,301819865,2.750,1.400,"0-0,30-15",1625141298
348,301819921,2.625,1.444,"0-0,40-15",1625141330
132,35746694,4.000,1.250,"0-0,40-30",1625141357
129,35746795,4.333,1.222,"0-0,40-40",1625141422
128,35746812,3.750,1.285,"0-0,A-40",1625141433
342,301820126,2.500,1.500,"1-0,0-0",1625141456
127,35746955,4.000,1.250,"1-0,0-15",1625141537
126,35747001,3.500,1.300,"1-0,15-15",1625141563
125,35747056,3.400,1.333,"1-0,30-15",1625141601
124,35747124,3.000,1.400,"1-0,40-15",1625141636
123,35747172,3.200,1.363,"1-0,40-30",1625141662
122,35747209,2.750,1.444,"2-0,0-0",1625141687
334,301820539,1.400,2.750,"2-0,15-0",1625141722
121,35747273,2.625,1.500,"2-0,30-0",1625141740
120,35747292,2.500,1.533,"2-0,40-0",1625141759
119,35747359,2.300,1.615,"3-0,0-0",1625141798
330,301820786,1.285,3.500,"3-0,0-15",1625141897
118,35747536,2.500,1.533,"3-0,0-30",1625141936
117,35747577,2.300,1.615,"3-0,15-30",1625141974
116,35747632,2.200,1.666,"3-0,30-30",1625142022
115,35747695,2.300,1.615,"3-0,30-40",1625142066
114,35747735,2.200,1.666,"3-0,40-40",1625142094
321,301821097,1.285,3.500,"3-0,40-A",1625142131
113,35747801,2.300,1.615,"3-1,0-0",1625142148
112,35747873,2.200,1.666,"3-1,15-0",1625142192
110,35747947,2.375,1.571,"3-1,15-15",1625142245
109,35747963,2.625,1.500,"3-1,15-30",1625142252
108,35748012,2.500,1.533,"3-1,30-30",1625142295
107,35748044,2.625,1.500,"3-1,30-40",1625142322
106,35748090,3.200,1.363,"3-2,0-0",1625142361
105,35748254,3.400,1.333,"3-2,0-15",1625142502
310,301821623,2.375,1.533,"3-2,0-30",1625142522
104,35748318,3.500,1.300,"3-2,0-40",1625142555
103,35748347,3.750,1.285,"3-3,0-0",1625142578
101,35748442,4.333,1.222,"3-3,0-15",1625142644
100,35748446,5.000,1.166,"3-3,0-30",1625142649
99,35748493,4.500,1.200,"3-3,15-30",1625142677
98,35748549,4.000,1.250,"3-3,30-30",1625142709
97,35748589,4.500,1.200,"3-3,30-40",1625142740
95,35748693,6.500,1.111,"3-4,0-0",1625142825
94,35748748,5.500,1.142,"3-4,15-0",1625142875
93,35748792,6.000,1.125,"3-4,15-15",1625142912
92,35748841,5.500,1.142,"3-4,30-15",1625142947
91,35748864,6.000,1.125,"3-4,30-30",1625142964
90,35748904,6.500,1.111,"3-4,30-40",1625142998
89,35748919,7.000,1.100,"3-5,0-0",1625143014
88,35748964,8.000,1.083,"3-5,0-15",1625143048
86,35749024,8.000,1.083,"3-5,0-30",1625143088
84,35749098,8.000,1.083,"3-5,15-30",1625143147
278,301822516,-,-,"3-5,15-40",1625143178
276,301822555,-,-,"3-5,30-40",1625143212
81,35749375,9.000,1.071,"3-6,0-0,0-0",1625143377
80,35749377,10.000,1.062,"3-6,0-0,0-15",1625143379
271,301822832,4.000,1.222,"3-6,0-0,0-30",1625143408
79,35749439,11.000,1.050,"3-6,0-0,0-40",1625143427
78,35749460,10.000,1.062,"3-6,0-0,15-40",1625143445
270,301823000,4.333,1.200,"3-6,0-1,0-0",1625143535
269,301823015,3.750,1.250,"3-6,0-1,15-0",1625143544
77,35749607,9.000,1.071,"3-6,0-1,30-0",1625143566
76,35749648,10.000,1.062,"3-6,0-1,30-15",1625143599
75,35749677,11.000,1.050,"3-6,0-1,30-30",1625143625
74,35749722,13.000,1.040,"3-6,0-1,30-40",1625143666
72,35749771,19.000,1.020,"3-6,0-2,0-0",1625143705
71,35749833,17.000,1.025,"3-6,0-2,15-0",1625143752
70,35749852,13.000,1.040,"3-6,0-2,30-0",1625143771
69,35749900,15.000,1.030,"3-6,0-2,30-15",1625143806
68,35749944,17.000,1.025,"3-6,0-2,30-30",1625143836
67,35749987,19.000,1.020,"3-6,0-2,30-40",1625143877
254,301823513,13.000,1.040,"3-6,0-3,0-0",1625143920
66,35750221,21.000,1.015,"3-6,0-3,15-15",1625144072
251,301823761,-,-,"3-6,0-3,15-30",1625144111
250,301823777,15.000,1.030,"3-6,0-3,30-30",1625144118
65,35750297,19.000,1.020,"3-6,0-3,40-30",1625144139
64,35750324,21.000,1.015,"3-6,0-3,40-40",1625144170
63,35750390,23.000,1.012,"3-6,0-3,40-A",1625144225
62,35750457,26.000,1.010,"3-6,0-4,0-0",1625144280
61,35750506,29.000,1.006,"3-6,0-4,0-15",1625144320
60,35750530,34.000,1.005,"3-6,0-4,0-30",1625144340
239,301824102,101.000,1.001,"3-6,0-4,0-40",1625144352
59,35750777,41.000,1.004,"3-6,0-5,15-30",1625144556
58,35750817,34.000,1.005,"3-6,0-5,30-30",1625144585
57,35750853,41.000,1.004,"3-6,0-5,30-40",1625144613
228,301824511,-,-,"3-6,0-5,40-40",1625144658
56,35750925,34.000,1.005,"3-6,0-5,A-40",1625144662
225,301824573,-,-,"3-6,1-5,0-0",1625144706
223,301824604,-,-,"3-6,1-5,0-15",1625144733
54,35751065,34.000,1.005,"3-6,1-5,0-30",1625144774
53,35751099,41.000,1.004,"3-6,1-5,0-40",1625144796
218,301824736,5.500,1.142,"3-6,1-6,0-0,0-0",1625144826
52,35751343,51.000,1.002,"3-6,1-6,0-0,0-15",1625144981
215,301824991,8.000,1.083,"3-6,1-6,0-0,0-30",1625145000
214,301825024,6.500,1.111,"3-6,1-6,0-0,15-30",1625145026
51,35751416,41.000,1.004,"3-6,1-6,0-0,30-30",1625145040
50,35751468,34.000,1.005,"3-6,1-6,0-0,40-30",1625145075
49,35751507,29.000,1.006,"3-6,1-6,1-0,0-0",1625145099
46,35751645,29.000,1.006,"3-6,1-6,1-0,15-0",1625145208
45,35751648,23.000,1.012,"3-6,1-6,1-0,30-0",1625145210
44,35751698,26.000,1.010,"3-6,1-6,1-0,30-15",1625145240
43,35751742,29.000,1.006,"3-6,1-6,1-0,30-30",1625145274
199,301825428,4.333,1.200,"3-6,1-6,1-0,30-40",1625145306
42,35751797,34.000,1.005,"3-6,1-6,1-1,0-0",1625145320
41,35751829,29.000,1.006,"3-6,1-6,1-1,15-0",1625145344
38,35751939,34.000,1.005,"3-6,1-6,1-1,15-15",1625145431
37,35751947,41.000,1.004,"3-6,1-6,1-1,15-30",1625145436
190,301825669,5.000,1.166,"3-6,1-6,1-1,30-30",1625145487
33,35752094,-,-,"3-6,1-6,1-1,30-40",1625145545
30,35752161,29.000,1.006,"3-6,1-6,1-1,A-40",1625145583
29,35752202,41.000,1.004,"3-6,1-6,1-1,40-40",1625145618
27,35752289,-,-,"3-6,1-6,1-1,40-A",1625145674
26,35752308,101.000,1.001,"3-6,1-6,1-2,0-0",1625145686
25,35752472,51.000,1.002,"3-6,1-6,1-2,15-0",1625145793
178,301826189,6.500,1.111,"3-6,1-6,1-2,30-0",1625145813
177,301826246,8.000,1.083,"3-6,1-6,1-2,30-15",1625145850
24,35752597,67.000,1.001,"3-6,1-6,1-2,30-30",1625145872
23,35752625,101.000,1.001,"3-6,1-6,1-2,30-40",1625145896
174,301826360,15.000,1.030,"3-6,1-6,1-3,0-0",1625145917
173,301826410,13.000,1.040,"3-6,1-6,1-3,15-0",1625145946
172,301826433,11.000,1.050,"3-6,1-6,1-3,30-0",1625145963
22,35752739,67.000,1.001,"3-6,1-6,1-3,40-0",1625145987
21,35752808,101.000,1.001,"3-6,1-6,1-3,40-15",1625146038
171,301826555,13.000,1.040,"3-6,1-6,1-3,40-30",1625146047
170,301826607,15.000,1.030,"3-6,1-6,1-3,40-40",1625146083
169,301826645,13.000,1.040,"3-6,1-6,1-3,A-40",1625146105
20,35753063,67.000,1.001,"3-6,1-6,2-3,15-0",1625146242
18,35753157,41.000,1.004,"3-6,1-6,2-3,30-0",1625146311
17,35753176,51.000,1.002,"3-6,1-6,2-3,30-15",1625146331
16,35753203,67.000,1.001,"3-6,1-6,2-3,30-30",1625146353
15,35753250,101.000,1.001,"3-6,1-6,2-3,30-40",1625146395
13,35753363,101.000,1.001,"3-6,1-6,2-4,0-0",1625146481
159,301827260,21.000,1.015,"3-6,1-6,2-4,0-15",1625146507
158,301827293,17.000,1.025,"3-6,1-6,2-4,15-15",1625146532
157,301827318,15.000,1.030,"3-6,1-6,2-4,30-15",1625146545
12,35753491,-,-,"3-6,1-6,2-4,30-30",1625146610
10,35753515,-,-,"3-6,1-6,2-4,30-40",1625146634
2,35753640,-,-,"3-6,1-6,2-4,40-40",1625146726
0,35753675,-,-,"3-6,1-6,2-4,40-A",1625146752
138,301827850,-,-,"3-6,1-6,2-5,0-0",1625146874
136,301827902,-,-,"3-6,1-6,2-5,0-15",1625146902
134,301827946,-,-,"3-6,1-6,2-5,0-30",1625146930
