,id,home_od,away_od,ss,add_time
136,62537689,3.500,1.285,"0-0,0-15",1687774057
135,62537709,3.400,1.300,"0-0,0-0",1687774072
134,62537732,3.750,1.250,"0-0,0-30",1687774082
288,329306220,3.400,1.300,"0-0,0-40",1687774118
287,329306547,3.500,1.285,"0-1,0-0",1687774256
133,62538129,4.333,1.200,"0-1,0-15",1687774269
130,62538341,4.000,1.222,"0-1,15-15",1687774344
129,62538426,3.750,1.250,"0-1,30-15",1687774363
128,62538505,4.000,1.222,"0-1,30-30",1687774395
125,62538645,3.750,1.250,"0-1,40-30",1687774450
124,62538669,3.500,1.285,"1-1,0-0",1687774462
123,62538747,3.750,1.250,"1-1,0-15",1687774492
272,329307336,3.400,1.300,"1-1,0-30",1687774518
122,62538893,4.000,1.222,"1-2,0-0",1687774555
119,62539249,4.500,1.181,"1-2,0-15",1687774717
116,62539289,5.500,1.142,"1-2,0-30",1687774734
115,62539312,6.500,1.111,"1-2,0-40",1687774742
114,62539364,7.000,1.100,"1-3,0-0",1687774763
113,62539422,8.000,1.083,"1-3,0-15",1687774785
112,62539505,9.000,1.071,"1-3,0-30",1687774829
260,329308206,17.000,1.025,"1-3,0-40",1687774867
109,62539897,10.000,1.062,"1-4,0-15",1687774984
108,62539908,9.000,1.071,"1-4,0-0",1687774986
107,62539932,11.000,1.050,"1-4,0-30",1687774994
106,62540039,10.000,1.062,"1-4,15-30",1687775026
103,62540239,9.000,1.071,"1-4,40-30",1687775124
101,62540281,6.500,1.111,"2-4,15-0",1687775141
99,62540379,8.000,1.083,"2-4,0-0",1687775175
98,62540390,7.000,1.100,"2-4,15-15",1687775181
95,62540566,8.000,1.083,"2-4,15-30",1687775264
94,62540580,6.500,1.111,"2-4,30-30",1687775271
93,62540602,8.000,1.083,"2-4,30-40",1687775280
92,62540635,9.000,1.071,"2-5,0-0",1687775302
240,329309707,26.000,1.010,"2-5,0-15",1687775391
91,62540934,10.000,1.062,"2-5,0-30",1687775420
235,329310017,34.000,1.005,"2-5,30-40",1687775500
234,329310052,26.000,1.010,"2-5,15-30",1687775513
89,62541169,10.000,1.062,"2-5,15-40",1687775516
88,62541183,11.000,1.050,"2-6,0-0,0-0",1687775520
86,62541490,11.000,1.050,"2-6,0-0,0-15",1687775653
229,329310461,4.333,1.200,"2-6,0-0,15-15",1687775677
85,62541635,13.000,1.040,"2-6,0-0,15-40",1687775720
84,62541777,11.000,1.050,"2-6,0-0,15-30",1687775766
81,62541872,13.000,1.040,"2-6,0-1,0-0",1687775816
80,62541879,11.000,1.050,"2-6,0-1,15-0",1687775819
77,62542043,13.000,1.040,"2-6,0-1,15-15",1687775877
76,62542052,11.000,1.050,"2-6,0-1,30-15",1687775881
75,62542077,10.000,1.062,"2-6,1-1,0-0",1687775891
74,62542293,11.000,1.050,"2-6,1-1,0-30",1687775981
212,329311499,4.500,1.181,"2-6,1-1,0-40",1687776037
211,329311511,5.000,1.166,"2-6,1-2,0-0",1687776042
73,62542659,15.000,1.030,"2-6,1-2,0-15",1687776127
72,62542671,13.000,1.040,"2-6,1-2,15-15",1687776134
69,62542828,11.000,1.050,"2-6,1-2,30-15",1687776212
67,62542855,13.000,1.040,"2-6,1-2,30-30",1687776224
66,62542859,17.000,1.025,"2-6,1-2,30-40",1687776225
63,62543037,13.000,1.040,"2-6,1-2,40-40",1687776310
62,62543053,19.000,1.020,"2-6,1-2,40-A",1687776322
61,62543092,29.000,1.006,"2-6,1-3,0-0",1687776337
58,62543276,23.000,1.012,"2-6,1-3,15-0",1687776420
57,62543283,26.000,1.010,"2-6,1-3,15-15",1687776424
54,62543478,29.000,1.006,"2-6,1-3,15-30",1687776501
50,62543522,34.000,1.005,"2-6,1-3,15-40",1687776521
47,62543808,41.000,1.004,"2-6,1-4,0-0",1687776622
45,62543862,41.000,1.004,"2-6,1-4,15-15",1687776644
43,62543914,51.000,1.002,"2-6,1-4,0-15",1687776664
42,62543928,34.000,1.005,"2-6,1-4,30-15",1687776674
41,62543951,29.000,1.006,"2-6,1-4,40-15",1687776684
38,62544245,34.000,1.005,"2-6,2-4,0-15",1687776833
35,62544316,41.000,1.004,"2-6,2-4,0-30",1687776862
30,62544397,51.000,1.002,"2-6,2-4,0-40",1687776901
29,62544478,41.000,1.004,"2-6,2-4,15-40",1687776932
27,62544616,41.000,1.004,"2-6,2-5,15-0",1687777001
26,62544656,51.000,1.002,"2-6,2-5,0-0",1687777017
23,62544843,67.000,1.001,"2-6,2-5,15-30",1687777104
19,62544908,51.000,1.002,"2-6,2-5,30-30",1687777130
17,62545009,51.000,1.002,"2-6,2-5,A-40",1687777173
15,62545058,-,-,"2-6,2-5,30-40",1687777189
14,62545077,41.000,1.004,"2-6,3-5,0-0",1687777196
10,62545345,29.000,1.006,"2-6,3-5,15-15",1687777294
9,62545397,67.000,1.001,"2-6,3-5,0-15",1687777311
8,62545408,21.000,1.015,"2-6,3-5,30-15",1687777315
3,62545568,29.000,1.006,"2-6,3-5,30-30",1687777396
1,62545595,67.000,1.001,"2-6,3-5,30-40",1687777412
0,62545598,-,-,"2-6,3-6,0-0",1687777414
