,id,home_od,away_od,ss,add_time
167,329549983,2.375,1.533,"0-0,0-0",1687955961
83,62783128,2.500,1.500,"0-0,15-0",1687956515
82,62783187,2.625,1.444,"0-0,15-15",1687956549
81,62783279,2.750,1.400,"0-0,15-30",1687956583
78,62783420,2.625,1.444,"0-0,30-30",1687956654
77,62783435,3.000,1.363,"0-0,30-40",1687956658
76,62783501,3.500,1.285,"0-1,0-0",1687956689
72,62783661,2.750,1.400,"0-1,30-0",1687956781
71,62783680,3.250,1.333,"0-1,30-15",1687956797
69,62783802,-,-,"0-1,40-15",1687956852
66,62783949,2.500,1.500,"1-1,0-0",1687956910
65,62784003,2.375,1.533,"1-1,15-0",1687956933
64,62784037,2.500,1.500,"1-1,15-15",1687956947
63,62784086,2.375,1.533,"1-1,30-15",1687956977
62,62784153,2.625,1.444,"1-1,30-30",1687957023
61,62784225,2.750,1.400,"1-1,30-40",1687957061
60,62784332,3.400,1.300,"1-2,0-0",1687957109
59,62784603,3.500,1.285,"1-2,0-15",1687957217
58,62784617,3.400,1.300,"1-2,15-15",1687957223
55,62784697,3.000,1.363,"1-2,30-15",1687957267
53,62784779,3.250,1.333,"1-2,30-30",1687957317
52,62784796,3.500,1.285,"1-2,30-40",1687957323
49,62784873,3.250,1.333,"1-2,40-40",1687957360
46,62784989,3.500,1.285,"1-2,40-A",1687957417
45,62784996,3.750,1.250,"1-3,0-0",1687957419
44,62785038,4.000,1.222,"1-3,0-15",1687957439
43,62785156,3.500,1.285,"1-3,30-15",1687957513
38,62785366,3.750,1.250,"1-3,30-30",1687957609
37,62785406,4.000,1.222,"1-3,30-40",1687957625
35,62785491,3.500,1.285,"1-3,A-40",1687957657
34,62785530,3.750,1.250,"1-3,40-40",1687957678
33,62785554,4.333,1.200,"1-3,40-A",1687957689
28,62786636,5.000,1.166,"1-4,0-15",1687958061
26,62786667,5.000,1.166,"1-4,0-0",1687958073
24,62786835,4.500,1.181,"1-4,15-15",1687958115
23,62786860,5.500,1.142,"1-4,15-40",1687958123
102,329554607,29.000,1.006,"1-5,0-0",1687958137
101,329554666,34.000,1.005,"1-5,0-15",1687958166
19,62787055,7.000,1.100,"1-5,0-30",1687958215
16,62787177,-,-,"1-5,0-40",1687958276
13,62787402,8.000,1.083,"1-6,0-0,0-0",1687958347
12,62787446,9.000,1.071,"1-6,0-0,0-15",1687958358
11,62787464,8.000,1.083,"1-6,0-0,15-15",1687958363
9,62787561,9.000,1.071,"1-6,0-0,15-40",1687958405
8,62787569,10.000,1.062,"1-6,0-1,0-0",1687958408
7,62787697,13.000,1.040,"1-6,0-1,0-15",1687958476
6,62787722,17.000,1.025,"1-6,0-1,0-30",1687958489
4,62787793,21.000,1.015,"1-6,0-1,15-30",1687958529
1,62788028,26.000,1.010,"1-6,0-1,15-40",1687958603
0,62788064,-,-,"1-6,0-2,0-0",1687958615
