,id,home_od,away_od,ss,add_time
317,57521936,2.100,1.666,"0-0,0-15",1681729042
314,57521990,2.000,1.750,"0-0,0-0",1681729078
313,57521997,2.050,1.700,"0-0,15-15",1681729082
312,57522028,1.950,1.800,"0-0,30-15",1681729098
311,57522066,1.909,1.909,"0-0,40-15",1681729139
307,57522243,1.800,1.950,"1-0,0-0",1681729279
302,57522306,1.700,2.050,"1-0,15-0",1681729313
301,57522317,1.615,2.200,"1-0,30-0",1681729319
298,57522402,1.533,2.375,"1-0,40-0",1681729414
295,57522512,1.500,2.500,"2-0,0-0",1681729519
294,57522517,1.400,2.750,"2-0,30-0",1681729520
293,57522565,1.444,2.625,"2-0,15-0",1681729545
292,57522570,1.400,2.750,"2-0,40-0",1681729547
289,57522800,1.363,3.000,"3-0,0-0",1681729731
285,57522882,1.400,2.750,"3-0,0-15",1681729776
284,57522902,1.444,2.625,"3-0,0-30",1681729792
603,324377448,1.200,4.333,"3-0,0-40",1681729794
280,57522976,1.444,2.625,"3-1,0-0",1681729875
278,57522997,1.444,2.625,"3-1,15-0",1681729898
271,57523160,1.500,2.500,"3-1,15-15",1681729992
270,57523164,1.400,2.750,"3-1,40-15",1681729993
269,57523198,1.444,2.625,"3-1,30-15",1681730005
266,57523348,1.363,3.000,"4-1,0-0",1681730154
261,57523480,1.333,3.250,"4-1,15-0",1681730215
260,57523513,1.363,3.000,"4-1,15-15",1681730231
255,57523673,1.400,2.750,"4-1,15-30",1681730321
254,57523698,1.363,3.000,"4-1,30-30",1681730332
253,57523709,1.400,2.750,"4-1,30-40",1681730337
573,324378366,1.142,5.500,"4-2,0-0",1681730389
249,57523951,1.400,2.750,"4-2,15-0",1681730506
246,57524065,1.444,2.625,"4-2,15-15",1681730566
245,57524072,1.533,2.375,"4-2,15-30",1681730569
242,57524132,1.444,2.625,"4-2,30-30",1681730609
241,57524143,1.571,2.250,"4-2,30-40",1681730615
233,57524443,1.615,2.200,"4-2,40-A",1681730832
232,57524459,1.444,2.625,"4-2,40-40",1681730840
224,57524723,1.750,2.000,"4-3,0-0",1681731036
223,57524726,1.666,2.100,"4-3,15-0",1681731038
222,57524800,1.909,1.909,"4-3,15-30",1681731075
221,57524848,1.950,1.800,"4-3,15-40",1681731140
215,57525007,2.000,1.750,"4-4,0-0",1681731265
214,57525056,2.200,1.615,"4-4,0-15",1681731283
213,57525059,2.050,1.700,"4-4,15-15",1681731284
212,57525084,2.250,1.571,"4-4,15-30",1681731301
209,57525194,2.625,1.444,"4-4,15-40",1681731428
208,57525199,3.250,1.333,"4-5,0-0",1681731431
207,57525440,3.500,1.285,"4-5,0-15",1681731549
203,57525566,3.750,1.250,"4-5,0-30",1681731656
200,57525605,3.400,1.300,"4-5,15-30",1681731675
194,57525836,2.750,1.400,"4-5,30-30",1681731767
192,57525862,2.375,1.533,"4-5,40-30",1681731777
184,57526027,2.000,1.750,"5-5,0-0",1681731912
181,57526044,2.200,1.615,"5-5,0-15",1681731921
180,57526084,2.375,1.533,"5-5,0-30",1681731947
178,57526162,2.000,1.750,"5-5,30-30",1681732000
177,57526288,-,-,"5-5,15-30",1681732071
174,57526408,2.250,1.571,"5-5,30-40",1681732165
160,57526715,1.909,1.909,"5-5,A-40",1681732391
148,57526892,2.500,1.500,"5-5,40-40",1681732535
144,57527052,3.000,1.363,"5-5,40-A",1681732646
140,57527202,3.750,1.250,"5-6,0-0",1681732781
137,57527298,3.400,1.300,"5-6,15-0",1681732840
134,57527352,3.750,1.250,"5-6,15-15",1681732877
131,57527429,4.000,1.222,"5-6,15-30",1681732924
130,57527451,4.500,1.181,"5-6,15-40",1681732934
126,57527563,4.333,1.200,"5-6,30-40",1681733026
122,57527701,5.000,1.166,"5-7,0-0,0-0",1681733120
117,57528105,5.500,1.142,"5-7,0-0,0-15",1681733398
116,57528116,6.500,1.111,"5-7,0-0,0-30",1681733413
111,57528319,6.000,1.125,"5-7,0-0,15-30",1681733526
108,57528348,5.000,1.166,"5-7,0-0,30-30",1681733543
107,57528368,4.333,1.200,"5-7,0-0,40-30",1681733553
105,57528382,3.750,1.250,"5-7,1-0,0-0",1681733565
102,57528536,4.000,1.222,"5-7,1-0,0-15",1681733713
98,57528659,4.500,1.181,"5-7,1-0,0-40",1681733781
97,57528689,4.333,1.200,"5-7,1-0,0-30",1681733792
96,57528703,4.500,1.181,"5-7,1-1,0-0",1681733799
95,57528823,5.500,1.142,"5-7,1-1,0-15",1681733864
94,57528874,6.500,1.111,"5-7,1-1,0-30",1681733918
91,57528940,8.000,1.083,"5-7,1-1,0-40",1681733982
87,57529028,10.000,1.062,"5-7,1-2,0-0",1681734029
86,57529180,11.000,1.050,"5-7,1-2,0-15",1681734132
85,57529220,10.000,1.062,"5-7,1-2,15-15",1681734182
82,57529334,8.000,1.083,"5-7,1-2,30-15",1681734270
74,57529526,9.000,1.071,"5-7,1-2,30-30",1681734345
73,57529535,6.500,1.111,"5-7,1-2,40-30",1681734349
72,57529539,9.000,1.071,"5-7,1-2,40-40",1681734350
71,57529618,7.000,1.100,"5-7,1-2,A-40",1681734400
67,57529843,4.000,1.222,"5-7,2-2,0-0",1681734584
65,57529910,3.750,1.250,"5-7,2-2,15-0",1681734626
64,57529942,4.000,1.222,"5-7,2-2,15-15",1681734665
63,57529950,4.500,1.181,"5-7,2-2,15-30",1681734677
55,57530105,-,-,"5-7,2-2,15-40",1681734807
54,57530121,5.500,1.142,"5-7,2-2,30-40",1681734814
52,57530184,9.000,1.071,"5-7,2-3,0-0",1681734856
50,57530372,8.000,1.083,"5-7,2-3,15-15",1681735048
49,57530430,10.000,1.062,"5-7,2-3,0-15",1681735074
48,57530502,13.000,1.040,"5-7,2-3,15-40",1681735138
44,57530580,15.000,1.030,"5-7,2-4,0-0",1681735237
39,57530715,17.000,1.025,"5-7,2-4,0-15",1681735306
38,57530721,13.000,1.040,"5-7,2-4,15-15",1681735308
37,57530759,11.000,1.050,"5-7,2-4,30-15",1681735328
36,57530798,15.000,1.030,"5-7,2-4,30-30",1681735369
35,57530814,19.000,1.020,"5-7,2-4,30-40",1681735396
32,57530979,41.000,1.004,"5-7,2-5,0-0",1681735573
31,57530995,51.000,1.002,"5-7,2-5,0-15",1681735584
30,57531032,34.000,1.005,"5-7,2-5,15-15",1681735621
25,57531191,51.000,1.002,"5-7,2-5,15-30",1681735737
24,57531195,34.000,1.005,"5-7,2-5,30-30",1681735738
22,57531344,21.000,1.015,"5-7,2-5,40-30",1681735827
19,57531454,15.000,1.030,"5-7,3-5,0-0",1681735926
18,57531490,19.000,1.020,"5-7,3-5,0-15",1681735949
15,57531564,15.000,1.030,"5-7,3-5,15-15",1681735991
11,57531590,21.000,1.015,"5-7,3-5,15-30",1681736005
10,57531616,15.000,1.030,"5-7,3-5,30-30",1681736023
9,57531653,11.000,1.050,"5-7,3-5,40-30",1681736051
8,57531681,15.000,1.030,"5-7,3-5,40-40",1681736090
1,57531849,21.000,1.015,"5-7,3-5,40-A",1681736231
0,57531856,-,-,"5-7,3-6,0-0",1681736234
