,id,home_od,away_od,ss,add_time
210,36622022,15.000,1.030,"0-0,0-0",1627398912
209,36622118,13.000,1.040,"0-0,15-0",1627398983
208,36622179,15.000,1.030,"0-0,15-15",1627399028
207,36622225,17.000,1.025,"0-0,15-30",1627399066
206,36622294,19.000,1.020,"0-0,15-40",1627399113
394,302752448,11.000,1.050,"0-1,0-0",1627399145
205,36622443,21.000,1.015,"0-1,0-15",1627399229
204,36622480,19.000,1.020,"0-1,15-15",1627399258
203,36622512,17.000,1.025,"0-1,30-15",1627399283
201,36622562,13.000,1.040,"0-1,40-15",1627399328
388,302752755,7.000,1.100,"1-1,0-0",1627399346
200,36622656,11.000,1.050,"1-1,15-0",1627399405
385,302752995,6.500,1.111,"1-1,15-15",1627399488
199,36622770,13.000,1.040,"1-1,15-30",1627399499
198,36622803,15.000,1.030,"1-1,15-40",1627399539
197,36622855,13.000,1.040,"1-1,30-40",1627399586
194,36622971,11.000,1.050,"1-1,40-40",1627399679
192,36623046,11.000,1.050,"1-1,40-A",1627399741
191,36623059,13.000,1.040,"1-2,0-0",1627399754
190,36623217,15.000,1.030,"1-2,0-15",1627399875
189,36623244,13.000,1.040,"1-2,15-15",1627399893
188,36623276,11.000,1.050,"1-2,30-15",1627399915
187,36623327,10.000,1.062,"1-2,40-15",1627399951
186,36623435,9.000,1.071,"2-2,15-0",1627400032
185,36623496,10.000,1.062,"2-2,15-15",1627400085
183,36623547,6.500,1.111,"2-2,30-15",1627400129
182,36623581,5.500,1.142,"2-2,40-15",1627400159
180,36623704,4.333,1.222,"3-2,0-0",1627400266
179,36623788,4.000,1.250,"3-2,15-0",1627400333
178,36623850,3.500,1.300,"3-2,30-0",1627400372
177,36623896,3.400,1.333,"3-2,40-0",1627400402
176,36623973,3.200,1.363,"4-2,0-0",1627400459
175,36623993,3.000,1.400,"4-2,15-0",1627400477
174,36624029,2.750,1.444,"4-2,30-0",1627400506
172,36624099,-,-,"4-2,30-15",1627400563
171,36624109,3.200,1.363,"4-2,30-30",1627400577
170,36624124,3.400,1.333,"4-2,30-40",1627400593
169,36624171,3.500,1.300,"4-3,0-0",1627400631
168,36624304,3.200,1.363,"4-3,15-0",1627400752
167,36624343,3.500,1.300,"4-3,15-15",1627400788
166,36624378,4.000,1.250,"4-3,15-30",1627400825
165,36624432,3.500,1.300,"4-3,30-30",1627400867
164,36624482,4.333,1.222,"4-3,30-40",1627400908
155,36624759,4.333,1.222,"4-3,40-40",1627401166
154,36624771,4.500,1.200,"4-3,40-A",1627401178
153,36624818,6.000,1.125,"4-4,0-0",1627401213
152,36624866,7.000,1.100,"4-4,0-15",1627401262
151,36624897,8.000,1.083,"4-4,0-30",1627401302
149,36624920,11.000,1.050,"4-4,0-40",1627401327
325,302755886,6.500,1.111,"4-5,0-0",1627401466
148,36625076,10.000,1.062,"4-5,15-0",1627401477
147,36625119,11.000,1.050,"4-5,15-15",1627401515
145,36625171,-,-,"4-5,30-15",1627401571
143,36625204,8.000,1.083,"4-5,40-15",1627401610
141,36625231,7.000,1.100,"4-5,40-30",1627401630
140,36625262,9.000,1.071,"4-5,40-40",1627401655
139,36625281,7.000,1.100,"4-5,A-40",1627401681
137,36625323,6.500,1.111,"5-5,0-0",1627401718
134,36625448,5.500,1.142,"5-5,15-0",1627401806
133,36625456,4.500,1.200,"5-5,30-0",1627401812
132,36625485,5.000,1.166,"5-5,30-15",1627401830
131,36625540,4.333,1.222,"5-5,40-15",1627401868
130,36625602,3.500,1.300,"6-5,0-0",1627401922
129,36625774,4.000,1.250,"6-5,0-15",1627402049
128,36625789,3.750,1.285,"6-5,15-15",1627402067
127,36625823,3.400,1.333,"6-5,30-15",1627402092
126,36625884,3.750,1.285,"6-5,30-30",1627402143
125,36625951,3.200,1.363,"6-5,40-30",1627402194
124,36625987,2.625,1.500,"7-5,0-0,0-0",1627402226
123,36626194,2.375,1.571,"7-5,0-0,15-0",1627402408
122,36626216,2.625,1.500,"7-5,0-0,15-15",1627402429
121,36626246,2.750,1.444,"7-5,0-0,15-30",1627402457
120,36626286,2.500,1.533,"7-5,0-0,30-30",1627402491
115,36626386,2.500,1.533,"7-5,0-0,30-40",1627402573
113,36626462,2.750,1.444,"7-5,0-1,0-0",1627402636
111,36626506,3.200,1.363,"7-5,0-1,0-15",1627402666
110,36626530,3.400,1.333,"7-5,0-1,0-30",1627402684
109,36626589,3.200,1.363,"7-5,0-1,15-30",1627402731
107,36626637,3.500,1.300,"7-5,0-1,15-40",1627402773
106,36626648,3.200,1.363,"7-5,0-1,30-40",1627402785
97,36626876,2.625,1.500,"7-5,0-1,A-40",1627403004
96,36626902,3.000,1.400,"7-5,0-1,40-40",1627403027
95,36626957,3.200,1.363,"7-5,0-1,40-A",1627403072
94,36626994,3.750,1.285,"7-5,0-2,0-0",1627403101
93,36627045,4.000,1.250,"7-5,0-2,0-15",1627403141
92,36627106,4.500,1.200,"7-5,0-2,0-30",1627403183
91,36627181,4.333,1.222,"7-5,0-2,15-30",1627403236
90,36627217,4.500,1.200,"7-5,0-2,15-40",1627403264
89,36627362,5.000,1.166,"7-5,0-3,0-15",1627403415
88,36627407,4.500,1.200,"7-5,0-3,15-15",1627403462
87,36627436,5.000,1.166,"7-5,0-3,15-30",1627403489
241,302758501,-,-,"7-5,0-3,15-40",1627403551
