,id,home_od,away_od,ss,add_time
299,315319043,1.800,1.950,"0-0,0-0",1658738847
142,48516794,1.909,1.909,"0-0,0-15",1658740171
141,48516809,2.100,1.727,"0-0,0-30",1658740215
140,48516825,2.200,1.666,"0-0,0-40",1658740253
294,315319546,2.500,1.500,"0-0,15-40",1658740295
139,48516855,2.300,1.615,"0-1,0-0",1658740318
138,48516918,2.200,1.666,"0-1,15-0",1658740412
137,48516931,2.300,1.615,"0-1,15-15",1658740439
136,48516944,2.100,1.727,"0-1,30-15",1658740461
135,48516963,1.909,1.909,"0-1,40-15",1658740487
134,48516980,2.000,1.800,"0-1,40-30",1658740519
132,48517011,2.000,1.800,"0-1,A-40",1658740584
131,48517026,2.200,1.666,"0-1,40-40",1658740604
130,48517044,2.375,1.571,"0-1,40-A",1658740634
128,48517078,2.625,1.500,"0-2,0-0",1658740702
127,48517085,2.750,1.444,"0-2,0-15",1658740711
126,48517114,3.000,1.400,"0-2,0-30",1658740750
125,48517127,2.750,1.444,"0-2,15-30",1658740778
124,48517144,3.000,1.400,"0-2,15-40",1658740806
123,48517161,2.750,1.444,"0-2,30-40",1658740839
122,48517180,2.625,1.500,"0-2,40-40",1658740873
121,48517221,2.375,1.571,"1-2,0-0",1658740948
120,48517289,2.500,1.533,"1-2,0-15",1658741082
119,48517312,2.625,1.500,"1-2,0-30",1658741124
118,48517339,2.500,1.533,"1-2,15-30",1658741168
117,48517355,2.625,1.500,"1-2,15-40",1658741188
116,48517364,2.750,1.444,"1-3,0-0",1658741205
115,48517396,3.000,1.400,"1-3,0-15",1658741253
114,48517411,3.400,1.333,"1-3,0-30",1658741277
113,48517439,3.500,1.300,"1-3,0-40",1658741320
112,48517468,4.000,1.250,"1-4,0-0",1658741367
263,315320318,15.000,1.030,"1-4,0-15",1658741497
111,48517547,4.333,1.222,"1-4,0-30",1658741520
110,48517592,4.500,1.200,"1-4,0-40",1658741599
260,315320389,29.000,1.006,"1-5,0-0",1658741614
259,315320419,26.000,1.010,"1-5,15-0",1658741656
109,48517656,4.333,1.222,"1-5,30-0",1658741712
108,48517670,4.500,1.200,"1-5,30-15",1658741733
258,315320502,29.000,1.006,"1-5,30-30",1658741769
